iter	Passed	Remaining
429	1539	2040
430	1542	2035
431	1544	2030
432	1546	2025
433	1550	2021
434	1554	2019
435	1557	2014
436	1559	2009
437	1561	2003
438	1563	1998
439	1568	1996
440	1571	1991
441	1574	1987
442	1576	1981
443	1578	1976
444	1580	1971
445	1585	1969
446	1588	1964
447	1590	1959
448	1593	1955
449	1595	1950
450	1601	1949
451	1604	1944
452	1606	1940
453	1608	1934
454	1611	1930
455	1617	1929
456	1620	1925
457	1622	1920
458	1625	1916
459	1630	1914
460	1634	1911
461	1637	1906
462	1639	1901
463	1641	1896
464	1645	1893
465	1649	1890
466	1652	1885
467	1654	1881
468	1656	1876
469	1661	1873
470	1665	1870
471	1667	1865
472	1670	1860
473	1672	1855
474	1674	1851
475	1679	1848
476	1682	1844
477	1684	1839
478	1686	1834
479	1689	1829
480	1693	1827
481	1696	1823
482	1699	1819
483	1702	1814
484	1704	1809
485	1708	1806
486	1712	1803
487	1714	1799
488	1717	1794
489	1719	1789
490	1720	1784
491	1725	1781
492	1728	1777
493	1730	1772
494	1733	1768
495	1735	1763
496	1737	1758
497	1741	1755
498	1744	1751
499	1746	1746
500	1748	1741
501	1750	1736
502	1752	1731
503	1757	1729
504	1760	1725
505	1763	1721
506	1765	1716
507	1767	1711
508	1769	1706
509	1773	1704
510	1776	1699
511	1778	1695
512	1780	1690
513	1783	1685
514	1785	1681
515	1789	1678
516	1792	1674
517	1794	1670
518	1797	1665
519	1799	1661
520	1801	1656
521	1806	1654
522	1809	1650
523	1812	1646
524	1814	1641
525	1816	1636
526	1819	1633
527	1823	1629
528	1825	1625
529	1828	1621
530	1830	1616
531	1832	1611
532	1835	1607
533	1839	1604
534	1841	1600
535	1844	1596
536	1846	1591
537	1848	1587
538	1850	1583
539	1855	1580
540	1858	1576
541	1860	1572
542	1862	1567
543	1864	1563
544	1868	1559
545	1872	1556
546	1875	1553
547	1877	1548
548	1879	1543
549	1881	1539
550	1886	1536
551	1889	1533
552	1892	1529
553	1894	1524
554	1896	1520
555	1899	1516
556	1903	1513
557	1905	1509
558	1908	1505
559	1910	1500
560	1912	1496
561	1914	1492
562	1918	1489
563	1921	1485
564	1923	1481
565	1926	1476
566	1927	1472
567	1931	1468
568	1935	1465
569	1937	1461
570	1940	1457
571	1942	1453
572	1944	1448
573	1947	1445
574	1952	1442
575	1954	1438
576	1956	1434
577	1958	1430
578	1960	1425
579	1964	1422
580	1967	1419
581	1970	1415
582	1972	1411
583	1974	1406
584	1976	1402
585	1981	1399
586	1984	1396
587	1987	1392
588	1989	1388
589	1991	1384
590	1994	1379
591	1999	1377
592	2001	1373
593	2004	1369
594	2006	1365
595	2008	1361
596	2012	1358
597	2016	1355
598	2018	1351
599	2021	1347
600	2023	1343
601	2025	1338
602	2029	1336
603	2032	1332
604	2035	1328
605	2037	1324
606	2039	1320
607	2042	1316
608	2046	1314
609	2050	1310
610	2052	1306
611	2055	1303
612	2057	1298
613	2061	1296
614	2064	1292
615	2067	1288
616	2069	1284
617	2071	1280
618	2074	1276
619	2079	1274
620	2082	1270
621	2085	1267
622	2087	1262
623	2089	1259
624	2094	1256
625	2097	1253
626	2099	1249
627	2101	1244
628	2103	1240
629	2105	1236
630	2109	1233
631	2112	1230
632	2114	1226
633	2116	1222
634	2118	1217
635	2120	1213
636	2123	1210
637	2126	1206
638	2128	1202
639	2131	1198
640	2133	1194
641	2135	1190
642	2137	1186
643	2141	1183
644	2144	1180
645	2146	1176
646	2148	1172
647	2150	1168
648	2153	1164
649	2161	1164
650	2164	1160
651	2166	1156
652	2168	1152
653	2172	1149
654	2175	1145
655	2178	1142
656	2180	1138
657	2183	1134
658	2185	1131
659	2189	1128
660	2193	1124
661	2196	1121
662	2198	1117
663	2200	1113
664	2203	1109
665	2208	1107
666	2210	1103
667	2213	1100
668	2216	1096
669	2218	1092
670	2222	1089
671	2225	1086
672	2228	1082
673	2231	1079
674	2233	1075
675	2236	1071
676	2240	1068
677	2243	1065
678	2245	1061
679	2247	1057
680	2249	1053
681	2253	1050
682	2256	1047
683	2259	1043
684	2261	1040
685	2263	1036
686	2265	1032
687	2269	1029
688	2272	1025
689	2274	1022
690	2276	1018
691	2278	1014
692	2280	1010
693	2283	1006
694	2287	1003
695	2289	1000
696	2292	996
697	2294	992
698	2296	988
699	2298	985
700	2303	982
701	2305	978
702	2308	975
703	2310	971
704	2312	967
705	2315	964
706	2319	961
707	2322	957
708	2325	954
709	2327	950
710	2329	946
711	2331	943
712	2335	940
713	2338	936
714	2341	933
715	2343	929
716	2344	925
717	2348	922
718	2351	919
719	2354	915
720	2357	912
721	2359	908
722	2361	904
723	2364	901
724	2368	898
725	2370	894
726	2373	891
727	2375	887
728	2377	883
729	2381	880
730	2384	877
731	2386	873
732	2389	870
733	2391	866
734	2393	862
735	2396	859
736	2400	856
737	2402	853
738	2405	849
739	2407	845
740	2409	842
741	2413	839
742	2416	835
743	2418	832
744	2421	828
745	2423	825
746	2425	821
747	2428	818
748	2431	814
749	2434	811
750	2436	807
751	2438	804
752	2440	800
753	2443	797
754	2447	794
755	2450	790
756	2452	787
757	2454	783
758	2456	780
759	2459	776
760	2463	773
761	2465	770
762	2468	766
763	2470	763
764	2472	759
765	2474	755
766	2478	752
767	2481	749
768	2484	746
769	2486	742
770	2488	739
771	2491	735
772	2495	732
773	2497	729
774	2500	725
775	2502	722
776	2504	718
777	2508	715
778	2512	712
779	2514	709
780	2517	705
781	2519	702
782	2521	698
783	2525	695
784	2530	693
785	2533	689
786	2536	686
787	2538	682
788	2543	680
789	2546	676
790	2549	673
791	2551	670
792	2553	666
793	2558	663
794	2562	660
795	2564	657
796	2567	653
797	2569	650
798	2572	647
799	2576	644
800	2578	640
801	2581	637
802	2583	633
803	2586	630
804	2590	627
805	2594	624
806	2596	620
807	2597	617
808	2600	613
809	2604	610
810	2608	607
811	2611	604
812	2613	601
813	2615	597
814	2617	594
815	2621	591
816	2625	588
817	2627	584
818	2630	581
819	2632	577
820	2635	574
821	2639	571
822	2641	568
823	2644	564
824	2646	561
825	2648	557
826	2653	555
827	2656	551
828	2659	548
829	2661	545
830	2663	541
831	2665	538
832	2669	535
833	2672	531
834	2675	528
835	2677	525
836	2679	521
837	2682	518
838	2686	515
839	2689	512
840	2692	509
841	2695	505
842	2697	502
843	2701	499
844	2704	496
845	2706	492
846	2709	489
847	2711	486
848	2714	482
849	2718	479
850	2721	476
851	2724	473
852	2726	469
853	2728	466
854	2731	463
855	2735	460
856	2738	456
857	2740	453
858	2742	450
859	2744	446
860	2747	443
861	2750	440
862	2753	437
863	2755	433
864	2757	430
865	2759	426
866	2761	423
867	2764	420
868	2767	417
869	2770	414
870	2772	410
871	2774	407
872	2776	403
873	2780	400
874	2784	397
875	2786	394
876	2789	391
877	2791	387
878	2793	384
879	2796	381
880	2800	378
881	2803	375
882	2805	371
883	2807	368
884	2809	365
885	2813	361
886	2816	358
887	2819	355
888	2821	352
889	2823	348
890	2825	345
891	2829	342
892	2832	339
893	2835	336
894	2837	332
895	2839	329
896	2841	326
897	2845	323
898	2847	319
899	2850	316
900	2852	313
901	2853	310
902	2856	306
903	2858	303
904	2862	300
905	2864	297
906	2866	293
907	2868	290
908	2870	287
909	2872	284
910	2875	280
911	2878	277
912	2880	274
913	2882	271
914	2884	267
915	2886	264
916	2889	261
917	2892	258
918	2895	255
919	2898	252
920	2900	248
921	2902	245
922	2904	242
923	2908	239
924	2912	236
925	2914	232
926	2917	229
927	2918	226
928	2920	223
929	2924	220
930	2926	216
931	2929	213
932	2931	210
933	2933	207
934	2936	204
935	2938	200
936	2942	197
937	2944	194
938	2946	191
939	2948	188
940	2950	185
941	2952	181
942	2957	178
943	2959	175
944	2961	172
945	2963	169
946	2965	165
947	2967	162
948	2971	159
949	2974	156
950	2976	153
951	2978	150
952	2980	147
953	2983	143
954	2985	140
955	2990	137
956	2993	134
957	2995	131
958	2998	128
959	3000	125
960	3002	121
961	3007	118
962	3010	115
963	3013	112
964	3014	109
965	3017	106
966	3022	103
967	3026	100
968	3029	96
969	3032	93
970	3036	90
971	3040	87
972	3043	84
973	3045	81
974	3048	78
975	3050	75
976	3055	71
977	3057	68
978	3060	65
979	3062	62
980	3064	59
981	3068	56
982	3072	53
983	3075	50
984	3077	46
985	3079	43
986	3081	40
987	3086	37
988	3088	34
989	3091	31
990	3093	28
991	3095	24
992	3097	21
993	3100	18
994	3103	15
995	3106	12
996	3108	9
997	3110	6
998	3112	3
999	3114	0
